id	sentence	cg_supertags
67	Tout Européen peut circuler librement en Europe. Tout Européen est une personne. Toute personne qui a le droit de vivre en Europe peut circuler librement en Europe.	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,np,s_inf))', 'dl(0,np,s_inf)', 'dl(1,s,s)', 'dr(0,dl(1,s,s),n)', 'n', 'dr(0,dl(0,s,s),s)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,s,s),s)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),dl(0,np,s_inf))', 'dr(0,dl(0,np,s_inf),pp)', 'dr(0,pp,n)', 'n', 'dr(0,dl(0,np,s),dl(0,np,s_inf))', 'dl(0,np,s_inf)', 'dr(0,dl(1,s,s),n)', 'n', 'dl(0,s,txt)']
68	Tout Européen a le droit de vivre en Europe.	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),dl(0,np,s_inf))', 'dr(0,dl(0,np,s_inf),pp)', 'dr(0,pp,n)', 'n', 'dl(0,s,txt)']
69	Tous les Européens peuvent circuler librement en Europe. Tout Européen est une personne. Toute personne qui a le droit d'habiter en Europe peut circuler librement en Europe.	['dr(0,np,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,np,s_inf))', 'dl(0,np,s_inf)', 'dl(1,s,s)', 'dr(0,dl(1,s,s),n)', 'n', 'dr(0,dl(0,s,s),s)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,s,s),s)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),dl(0,np,s))', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),dl(0,np,s_inf))', 'dr(0,dl(0,np,s_inf),pp)', 'dr(0,pp,n)', 'n', 'dr(0,dl(0,np,s),dl(0,np,s_inf))', 'dl(0,np,s_inf)', 'dl(1,s,s)', 'dr(0,dl(1,s,s),n)', 'n']
70	Tous les Européens ont le droit d'habiter en Europe.	['dr(0,np,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),dl(0,np,s_inf))', 'dr(0,dl(0,np,s_inf),pp)', 'dr(0,pp,n)', 'n', 'dl(0,s,txt)']
71	Tout Européen peut circuler librement en Europe. Tout Européen est une personne. Toute personne qui a le droit d'habiter en Europe peut circuler librement en Europe.	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,np,s_inf))', 'dl(0,np,s_inf)', 'dl(1,s,s)', 'dr(0,dl(1,s,s),n)', 'n', 'dr(0,dl(0,s,s),s)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,s,s),s)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),dl(0,np,s_inf))', 'dl(0,np,s_inf)', 'dr(0,dl(1,s,s),n)', 'n', 'dr(0,dl(0,np,s),dl(0,np,s_inf))', 'dl(1,s,s)', 'dr(0,dl(1,s,s),n)', 'n', 'dl(0,s,txt)']
72	Tout Européen a le droit d'habiter en Europe.	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),dl(0,np,s_inf))', 'dr(0,dl(0,np,s_inf),pp)', 'dr(0,pp,n)', 'n', 'dl(0,s,txt)']
73	Les habitants des États membres peuvent circuler librement en Europe. Tous les habitants des États membres sont des personnes. Toute personne qui a le droit de vivre n'importe où en Europe peut circuler librement en Europe.	['dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dl(0,n,n)', 'dr(0,dl(0,np,s),dl(0,np,s_inf))', 'dl(0,np,s_inf)', 'dl(1,s,s)', 'dr(0,dl(1,s,s),n)', 'n', 'dr(0,dl(0,s,s),s)', 'dr(0,np,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dl(0,n,n)', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,s,s),s)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),dl(0,np,s))', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),dl(0,np,s_inf))', 'dl(0,np,s_inf)', 'dr(0,dl(1,s,s),pp)', 'dl(1,s,s)', 'let', 'dr(0,dl(1,s,s),n)', 'n', 'dr(0,dl(0,np,s),dl(0,np,s_inf))', 'dl(0,np,s_inf)', 'dl(1,s,s)', 'dr(0,dl(1,s,s),n)', 'n', 'dl(0,s,txt)']
74	Les habitants des États membres ont le droit de vivre n'importe où.	['dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dl(0,n,n)', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),dl(0,np,s_inf))', 'dl(0,np,s_inf)', 'dr(0,dl(1,s,s),pp)', 'dl(0,np,s_ppres)', 'dl(0,s,txt)', 'dl(0,s,txt)']
75	Aucun délégué n'a terminé le rapport.	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,np,s))', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
76	Un délégué a terminé le rapport à temps.	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(1,s,s),n)', 'n', 'dl(0,s,txt)']
77	Certains délégués ont terminé l'enquête.	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
78	Certains délégués ont terminé l'enquête à temps.	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(1,s,s),n)', 'n', 'dl(0,s,txt)']
79	Beaucoup de délégués ont obtenu des résultats à partir de l'enquête.	['dr(0,np,pp_de)', 'dr(0,pp_de,n)', 'n', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(1,s,s),dl(0,np,s_inf))', 'dr(0,dl(0,np,s_inf),pp)', 'dr(0,pp_de,np)', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
80	Beaucoup de délégués ont obtenu des résultats intéressants à partir de l'enquête.	['dr(0,np,pp_de)', 'dr(0,pp_de,n)', 'n', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dr(0,dl(1,s,s),dl(0,np,s_inf))', 'dr(0,dl(0,np,s_inf),pp)', 'dr(0,pp_de,np)', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
81	Plusieurs délégués ont publié les résultats.	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
82	Plusieurs délégués ont publié les résultats dans de grands quotidiens nationaux.	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'dr(0,n,n)', 'n', 'dl(0,n,n)', 'dl(0,s,txt)']
83	La plupart des Européens peuvent circuler librement en Europe. Tous les Européens sont des personnes. Toutes les personnes qui habitent en Europe peuvent circuler librement en Europe.	['dr(0,np,n)', 'dr(0,n,pp_de)', 'dr(0,pp_de,n)', 'n', 'dr(0,dl(0,np,s),dl(0,np,s_inf))', 'dl(0,np,s_inf)', 'dl(1,s,s)', 'dr(0,dl(1,s,s),n)', 'n', 'dr(0,dl(0,s,s),s)', 'dr(0,np,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,s,s),s)', 'dr(0,np,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),dl(0,np,s))', 'dl(0,np,s)', 'dr(0,dl(1,s,s),n)', 'n', 'dr(0,dl(0,np,s),dl(0,np,s_inf))', 'dl(0,np,s_inf)', 'dl(1,s,s)', 'dr(0,dl(1,s,s),n)', 'n', 'dl(0,s,txt)']
84	La plupart des Européens habitent en Europe.	['dr(0,np,n)', 'dr(0,n,pp_de)', 'dr(0,pp_de,n)', 'n', 'dr(0,dl(0,np,s),pp)', 'dr(0,pp,n)', 'n', 'dl(0,s,txt)']
85	Quelques membres du comité sont originaires de Scandinavie. Tous les membres du comité sont des personnes. Toutes les personnes originaires de Suède sont originaires de Scandinavie.	['dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dr(0,dl(0,np,s),dl(0,n,n))', 'dr(0,dl(0,n,n),pp_de)', 'dr(0,pp_de,n)', 'n', 'dr(0,dl(0,s,s),s)', 'dr(0,np,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,s,s),s)', 'dr(0,np,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),pp_de)', 'dr(0,pp_de,n)', 'n', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),pp_de)', 'dr(0,pp_de,n)', 'n', 'dl(0,s,txt)']
86	Au moins quelques membres du comité sont originaires de Suède.	['dr(0,dr(0,np,np),n)', 'n', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),pp_de)', 'dr(0,pp_de,n)', 'n', 'dl(0,s,txt)']
87	Peu de membres du comité sont originaires du sud de l'Europe. Tous les membres du comité sont des personnes. Toutes les personnes originaires du Portugal sont originaires du sud de l'Europe.	['dr(0,np,pp_de)', 'dr(0,pp_de,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),pp_de)', 'dr(0,pp_de,n)', 'n', 'dr(0,dl(0,n,n),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,s,s),s)', 'dr(0,np,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,s,s),s)', 'dr(0,np,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),pp_de)', 'dr(0,pp_de,n)', 'n', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),pp_de)', 'dr(0,pp_de,n)', 'n', 'dr(0,dl(0,n,n),np)', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
88	Il y a peu de membres du comité originaires du Portugal.	['np', 'cl_y', 'dr(0,dl(0,cl_y,dl(0,np,s)),np)', 'dr(0,np,pp_de)', 'dr(0,pp_de,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dr(0,dl(0,n,n),pp_de)', 'dr(0,pp_de,n)', 'n', 'dl(0,s,txt)']
89	Les deux commissaires étaient des hommes d'affaires.	['dr(0,np,n)', 'dr(0,n,n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dl(0,s,txt)']
90	Les deux commissaires étaient des hommes d'affaire de premier plan.	['dr(0,np,n)', 'dr(0,n,n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dr(0,dl(0,n,n),np)', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
91	Aucun des deux commissaires ne passe du temps à la maison.	['np', 'dr(0,dl(0,np,np),n)', 'dr(0,n,n)', 'n', 'dr(0,dl(0,np,s),dl(0,np,s))', 'dr(0,dr(0,dl(0,np,s),pp),np)', 'dr(0,np,n)', 'n', 'dr(0,pp_a,np)', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
92	Un des deux commissaires passe beaucoup de temps à la maison.	['np', 'dr(0,dl(0,np,np),n)', 'dr(0,n,n)', 'n', 'dr(0,dr(0,dl(0,np,s),pp),np)', 'dr(0,np,pp_de)', 'dr(0,pp_de,n)', 'n', 'dr(0,pp_a,np)', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
93	Au moins trois commissaires passent du temps à la maison.	['dr(0,dr(0,s,s),n)', 'n', 'dr(0,np,n)', 'n', 'dr(0,dr(0,dl(0,np,s),pp),np)', 'dr(0,np,n)', 'n', 'dr(0,pp_a,np)', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
94	Au moins trois commissaires passent beaucoup de temps à la maison.	['dr(0,dr(0,s,s),n)', 'n', 'dr(0,np,n)', 'n', 'dr(0,dr(0,dl(0,np,s),pp),np)', 'dr(0,np,pp_de)', 'dr(0,pp_de,n)', 'n', 'dr(0,pp_a,np)', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
95	Au plus dix commissaires passent du temps à la maison.	['dr(0,dr(0,s,s),n)', 'n', 'dr(0,np,n)', 'n', 'dr(0,dr(0,dl(0,np,s),pp),np)', 'dr(0,np,n)', 'n', 'dr(0,pp_a,np)', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
96	Au plus dix commissaires passent beaucoup de temps à la maison.	['dr(0,dr(0,s,s),n)', 'n', 'dr(0,np,n)', 'n', 'dr(0,dr(0,dl(0,np,s),pp),np)', 'dr(0,np,pp_de)', 'dr(0,pp_de,n)', 'n', 'dr(0,pp_a,np)', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
97	Un Suédois a reçu un prix Nobel. Tout Suédois est un Scandinave.	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dr(0,dl(0,s,s),s)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
98	Un Scandinave a reçu un prix Nobel.	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dl(0,s,txt)']
99	Tout habitant du Canada peut circuler librement en Europe. Tout habitant du Canada est un habitant du continent nord-américain.	['dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dr(0,dl(0,np,s),dl(0,np,s_inf))', 'dl(0,np,s_inf)', 'dl(1,s,s)', 'dr(0,dl(1,s,s),n)', 'n', 'dl(0,s,txt)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dl(0,n,n)', 'dl(0,s,txt)']
100	Tout habitant du continent nord-américain peut circuler librement en Europe.	['dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dl(0,n,n)', 'dr(0,dl(0,np,s),dl(0,np,s_inf))', 'dl(0,np,s_inf)', 'dl(1,s,s)', 'dr(0,dl(1,s,s),n)', 'n', 'dl(0,s,txt)']
101	Tous les habitants du Canada peuvent circuler librement en Europe. Tout habitant du Canada est un habitant du continent nord-américain.	['dr(0,np,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dr(0,dl(0,np,s),dl(0,np,s_inf))', 'dl(0,np,s_inf)', 'dl(1,s,s)', 'dr(0,dl(1,s,s),n)', 'n', 'dl(0,s,txt)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dl(0,n,n)', 'dl(0,s,txt)']
102	Tous les habitants du continent nord-américain peuvent circuler librement en Europe.	['dr(0,np,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dl(0,n,n)', 'dr(0,dl(0,np,s),dl(0,np,s_inf))', 'dl(0,np,s_inf)', 'dl(1,s,s)', 'dr(0,dl(1,s,s),n)', 'n', 'dl(0,s,txt)']
103	Tout habitant du Canada peut circuler librement en Europe Tout habitant du Canada est un résident du continent nord-américain.	['dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dr(0,dl(0,np,s),dl(0,np,s_inf))', 'dl(0,np,s_inf)', 'dl(1,s,s)', 'dr(0,dl(1,s,s),n)', 'n', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dl(0,n,n)', 'dl(0,s,txt)']
104	Tout habitant du continent nord-américain peut circuler librement en Europe.	['dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dl(0,n,n)', 'dr(0,dl(0,np,s),dl(0,np,s_inf))', 'dl(0,np,s_inf)', 'dl(1,s,s)', 'dr(0,dl(1,s,s),n)', 'n', 'dl(0,s,txt)']
105	Les habitants des principaux pays occidentaux peuvent circuler librement en Europe. Tous les habitants des principaux pays occidentaux sont habitants de pays occidentaux.	['dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'dr(0,n,n)', 'n', 'dl(0,n,n)', 'dr(0,dl(0,np,s),dl(0,np,s_inf))', 'dl(0,np,s_inf)', 'dl(1,s,s)', 'dr(0,dl(1,s,s),n)', 'n', 'dr(0,dl(0,s,s),s)', 'dr(0,np,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'dr(0,n,n)', 'n', 'dl(0,n,n)', 'dr(0,dl(0,np,s),np)', 'np', 'dr(0,dl(0,np,np),n)', 'n', 'dl(0,n,n)', 'dl(0,s,txt)']
106	Les habitants des pays occidentaux ont le droit d'habiter en Europe.	['dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dl(0,n,n)', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),dl(0,np,s_inf))', 'dr(0,dl(0,np,s_inf),pp)', 'dr(0,pp,n)', 'n', 'dl(0,s,txt)']
107	Aucun délégué scandinave n'a terminé le rapport à temps.	['dr(0,np,n)', 'n', 'dl(0,n,n)', 'dr(0,dl(0,np,s),dl(0,np,s))', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(1,s,s),n)', 'n', 'dl(0,s,txt)']
108	Un délégué a terminé le rapport à temps.	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(1,s,s),n)', 'n', 'dl(0,s,txt)']
109	Certains délégués irlandais ont terminé l'enquête à temps.	['dr(0,np,n)', 'n', 'dl(0,n,n)', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(1,s,s),n)', 'n', 'dl(0,s,txt)']
110	Certains délégués ont terminé l'enquête à temps.	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(1,s,s),n)', 'n', 'dl(0,s,txt)']
111	Beaucoup de délégués britanniques ont obtenu des résultats intéressants à partir de l'enquête.	['dr(0,np,pp_de)', 'dr(0,pp_de,n)', 'n', 'dl(0,n,n)', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dr(0,dl(1,s,s),dl(0,np,s_inf))', 'dr(0,dl(0,np,s_inf),pp)', 'dr(0,pp_de,np)', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
112	Beaucoup de délégués ont obtenu des résultats intéressants à partir de l'enquête.	['dr(0,np,pp_de)', 'dr(0,pp_de,n)', 'n', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dr(0,dl(1,s,s),dl(0,np,s_inf))', 'dr(0,dl(0,np,s_inf),pp)', 'dr(0,pp_de,np)', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
113	Plusieurs délégués portugais ont publié leurs résultats dans de grands quotidiens nationaux.	['dr(0,np,n)', 'n', 'dl(0,n,n)', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'dr(0,n,n)', 'n', 'dl(0,n,n)', 'dl(0,s,txt)']
114	Plusieurs délégués ont publié leurs résultats dans de grands quotidiens nationaux.	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'dr(0,n,n)', 'n', 'dl(0,n,n)', 'dl(0,s,txt)']
115	La plupart des Européens qui habitent en Europe peuvent circuler librement en Europe.	['dr(0,np,n)', 'dr(0,n,pp_de)', 'dr(0,pp_de,n)', 'n', 'dr(0,dl(0,n,n),dl(0,np,s))', 'dr(0,dl(0,np,s),pp)', 'dr(0,pp,n)', 'n', 'dr(0,dl(0,np,s),dl(0,np,s_inf))', 'dl(0,np,s_inf)', 'dl(1,s,s)', 'dr(0,dl(1,s,s),n)', 'n', 'dl(0,s,txt)']
116	La plupart des Européens peuvent circuler librement en Europe.	['dr(0,np,n)', 'dr(0,n,pp_de)', 'dr(0,pp_de,n)', 'n', 'dr(0,dl(0,np,s),dl(0,np,s_inf))', 'dl(0,np,s_inf)', 'dl(1,s,s)', 'dr(0,dl(1,s,s),n)', 'n', 'dl(0,s,txt)']
117	Quelques membres féminins du comité sont originaires de Scandinavie.	['dr(0,np,n)', 'n', 'dl(0,n,n)', 'dr(0,dl(0,n,n),n)', 'n', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),pp_de)', 'dr(0,pp_de,n)', 'n', 'dl(0,s,txt)']
118	Au moins quelques membres du comité sont originaires de Scandinavie.	['dr(0,dr(0,np,np),n)', 'n', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),pp_de)', 'dr(0,pp_de,n)', 'n', 'dl(0,s,txt)']
119	Peu de membres féminins du comité sont originaires du sud de l'Europe.	['dr(0,np,pp_de)', 'dr(0,pp_de,n)', 'n', 'dl(0,n,n)', 'dr(0,dl(0,n,n),n)', 'n', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),pp_de)', 'dr(0,pp_de,n)', 'n', 'dr(0,dl(0,n,n),np)', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
120	Peu de membres du comité sont originaires du sud de l'Europe.	['dr(0,np,pp_de)', 'dr(0,pp_de,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),pp_de)', 'dr(0,pp_de,n)', 'n', 'dr(0,dl(0,n,n),np)', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
121	Les deux femmes commissaires étaient dans les affaires.	['dr(0,np,n)', 'dr(0,n,n)', 'dr(0,n,n)', 'n', 'dr(0,dl(0,np,s),pp)', 'dr(0,pp,np)', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
122	Les deux commissaires étaient dans les affaires.	['dr(0,np,n)', 'dr(0,n,n)', 'n', 'dr(0,dl(0,np,s),pp)', 'dr(0,pp,np)', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
123	Aucune des deux femmes commissaires ne passe beaucoup de temps à la maison.	['np', 'dr(0,dl(0,np,np),n)', 'dr(0,n,n)', 'n', 'dl(0,n,n)', 'dr(0,dl(0,np,s),dl(0,np,s))', 'dr(0,dr(0,dl(0,np,s),pp),np)', 'dr(0,np,pp_de)', 'dr(0,pp_de,n)', 'n', 'dr(0,pp_a,np)', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
124	Une des commissaires passe beaucoup de temps à la maison.	['np', 'dr(0,dl(0,np,np),n)', 'n', 'dr(0,dr(0,dl(0,np,s),pp),np)', 'dr(0,np,pp_de)', 'dr(0,pp_de,n)', 'n', 'dr(0,pp_a,np)', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
125	Au moins trois femmes commissaires passent du temps à la maison.	['dr(0,dr(0,np,np),n)', 'n', 'dr(0,np,n)', 'dr(0,n,n)', 'n', 'dr(0,dr(0,dl(0,np,s),pp),np)', 'dr(0,np,n)', 'n', 'dr(0,pp_a,np)', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
126	Au moins trois commissaires passent du temps à la maison.	['dr(0,dr(0,s,s),n)', 'n', 'dr(0,np,n)', 'n', 'dr(0,dr(0,dl(0,np,s),pp),np)', 'dr(0,np,n)', 'n', 'dr(0,pp_a,np)', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
127	Au plus dix femmes commissaires passent du temps à la maison.	['dr(0,dr(0,s,s),n)', 'n', 'dr(0,np,n)', 'dr(0,n,n)', 'n', 'dr(0,dr(0,dl(0,np,s),pp),np)', 'dr(0,np,n)', 'n', 'dr(0,pp_a,np)', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
128	Au plus dix commissaires passent du temps à la maison.	['dr(0,dr(0,s,s),n)', 'n', 'dr(0,np,n)', 'n', 'dr(0,dr(0,dl(0,np,s),pp),np)', 'dr(0,np,n)', 'n', 'dr(0,pp_a,np)', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
129	Un Scandinave a reçu un prix Nobel. Tout Suédois est un Scandinave.	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dr(0,dl(0,s,s),s)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
130	Un Suédois a reçu un prix Nobel.	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dl(0,s,txt)']
