id	sentence	cg_supertags
79	Le joueur plonge le basket dans le filet et une foule est en arrière-plan	['dr(0,np,n)', 'n', 'dr(0,dr(0,dl(0,np,s),pp),np)', 'dr(0,np,n)', 'n', 'dr(0,pp,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,s,s),s)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),pp)', 'dr(0,pp,n)', 'n']
80	Un homme avec un maillot trempe le ballon lors d'un match de basket-ball	['dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(1,s,s),pp_de)', 'dr(0,pp_de,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n']
81	Deux personnes font du kickboxing et les spectateurs regardent	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,s,s),s)', 'dr(0,np,n)', 'n', 'dl(0,np,s)']
82	Deux personnes se battent et les spectateurs regardent	['dr(0,np,n)', 'n', 'cl_r', 'dl(0,cl_r,dl(0,np,s))', 'dr(0,dl(0,s,s),s)', 'dr(0,np,n)', 'n', 'dl(0,np,s)']
83	Deux personnes font du kickboxing et les spectateurs ne regardent pas	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,s,s),s)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,np,s))', 'dl(0,np,s)', 'dl(1,s,s)']
84	Deux personnes font du kickboxing et les spectateurs regardent	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,s,s),s)', 'dr(0,np,n)', 'n', 'dl(0,np,s)']
85	Deux spectateurs font du kickboxing et certains regardent	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,s,s),s)', 'np', 'dl(0,np,s)']
86	Deux personnes font du kickboxing et les spectateurs regardent	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,s,s),s)', 'dr(0,np,n)', 'n', 'dl(0,np,s)']
87	Deux jeunes femmes s'affrontent dans un combat de kickboxing	['dr(0,np,n)', 'dr(0,n,n)', 'n', 'cl_r', 'dl(0,cl_r,dl(0,np,s))', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n']
88	Deux femmes s'affrontent dans un match de kickboxing	['dr(0,np,n)', 'n', 'cl_r', 'dl(0,cl_r,dl(0,np,s))', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n']
89	Deux jeunes femmes ne s'affrontent pas dans un combat de kickboxing	['dr(0,np,n)', 'dr(0,n,n)', 'n', 'dr(0,dl(0,np,s),dl(0,np,s))', 'cl_r', 'dl(0,cl_r,dl(0,np,s))', 'dl(1,s,s)', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n']
90	Deux femmes s'affrontent dans un match de kickboxing	['dr(0,np,n)', 'n', 'cl_r', 'dl(0,cl_r,dl(0,np,s))', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n']
91	Deux personnes font du kickboxing et les spectateurs regardent	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,s,s),s)', 'dr(0,np,n)', 'n', 'dl(0,np,s)']
92	Deux jeunes femmes s'affrontent dans un combat de kickboxing	['dr(0,np,n)', 'dr(0,n,n)', 'n', 'cl_r', 'dl(0,cl_r,dl(0,np,s))', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n']
93	Deux personnes font du kickboxing et les spectateurs regardent	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,s,s),s)', 'dr(0,np,n)', 'n', 'dl(0,np,s)']
94	Deux jeunes femmes ne s'affrontent pas dans un combat de kickboxing	['dr(0,np,n)', 'dr(0,n,n)', 'n', 'dr(0,dl(0,np,s),dl(0,np,s))', 'cl_r', 'dl(0,cl_r,dl(0,np,s))', 'dl(1,s,s)', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n']
95	Deux femmes s'affrontent dans un match de kickboxing	['dr(0,np,n)', 'n', 'cl_r', 'dl(0,cl_r,dl(0,np,s))', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n']
96	Deux personnes se battent et les spectateurs regardent	['dr(0,np,n)', 'n', 'cl_r', 'dl(0,cl_r,dl(0,np,s))', 'dr(0,dl(0,s,s),s)', 'dr(0,np,n)', 'n', 'dl(0,np,s)']
97	Deux femmes s'affrontent dans un match de kickboxing	['dr(0,np,n)', 'n', 'cl_r', 'dl(0,cl_r,dl(0,np,s))', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n']
98	Deux personnes font du kickboxing et les spectateurs ne regardent pas	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,s,s),s)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,np,s))', 'dl(0,np,s)', 'dl(1,s,s)']
99	Deux spectateurs font du kickboxing et certains regardent	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,s,s),s)', 'np', 'dl(0,np,s)']
100	Deux femmes s'affrontent dans un match de kickboxing	['dr(0,np,n)', 'n', 'cl_r', 'dl(0,cl_r,dl(0,np,s))', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n']
101	Deux personnes font du kickboxing et les spectateurs regardent	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,s,s),s)', 'dr(0,np,n)', 'n', 'dl(0,np,s)']
102	Deux femmes s'affrontent dans un match de kickboxing	['dr(0,np,n)', 'n', 'cl_r', 'dl(0,cl_r,dl(0,np,s))', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n']
103	Les enfants en chemises rouges jouent dans les feuilles	['dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dl(0,n,n)', 'dl(0,np,s)', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'n']
104	Les enfants en chemises rouges jouent dans les feuilles	['dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dl(0,n,n)', 'dl(0,np,s)', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'n']
105	Les enfants en chemises rouges jouent dans les feuilles	['dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dl(0,n,n)', 'dl(0,np,s)', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'n']
106	Les enfants en chemises rouges dorment dans les feuilles	['dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dl(0,n,n)', 'dl(0,np,s)', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'n']
107	Les enfants en chemises rouges jouent dans les feuilles	['dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dl(0,n,n)', 'dl(0,np,s)', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'n']
108	Les enfants couverts de feuilles jouent avec des chemises rouges	['dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),pp_de)', 'dr(0,pp_de,n)', 'n', 'dl(0,np,s)', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)']
109	Trois garçons sautent dans les feuilles	['dr(0,np,n)', 'n', 'dl(0,np,s)', 'dr(0,pp,np)', 'dr(0,np,n)', 'n']
110	Trois enfants sautent dans les feuilles	['dr(0,np,n)', 'n', 'dl(0,np,s)', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'n']
111	Trois enfants sont assis dans les feuilles	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,np,s_pass))', 'dr(0,dl(0,np,s_pass),pp)', 'dr(0,pp,np)', 'dr(0,np,n)', 'n']
112	Trois enfants sautent dans les feuilles	['dr(0,np,n)', 'n', 'dl(0,np,s)', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'n']
113	Trois garçons sautent dans les feuilles	['dr(0,np,n)', 'n', 'dl(0,np,s)', 'dr(0,pp,np)', 'dr(0,np,n)', 'n']
114	Les enfants en chemises rouges jouent dans les feuilles	['dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dl(0,n,n)', 'dl(0,np,s)', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'n']
115	Les enfants en chemises rouges jouent dans les feuilles	['dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dl(0,n,n)', 'dl(0,np,s)', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'n']
116	Trois enfants sont assis dans les feuilles	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,np,s_pass))', 'dr(0,dl(0,np,s_pass),pp)', 'dr(0,pp,np)', 'dr(0,np,n)', 'n']
117	Les enfants en chemises rouges jouent dans les feuilles	['dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dl(0,n,n)', 'dl(0,np,s)', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'n']
118	Trois enfants sautent dans les feuilles	['dr(0,np,n)', 'n', 'dl(0,np,s)', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'n']
119	Les enfants en chemises rouges dorment dans les feuilles	['dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dl(0,n,n)', 'dl(0,np,s)', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'n']
120	Trois enfants sautent dans les feuilles	['dr(0,np,n)', 'n', 'dl(0,np,s)', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'n']
121	Les enfants couverts de feuilles jouent avec des chemises rouges	['dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),pp_de)', 'dr(0,pp_de,n)', 'n', 'dl(0,np,s)', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)']
122	Trois enfants sautent dans les feuilles	['dr(0,np,n)', 'n', 'dl(0,np,s)', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'n']
123	Les enfants en chemises rouges jouent dans les feuilles	['dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dl(0,n,n)', 'dl(0,np,s)', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'n']
124	Trois enfants sautent dans les feuilles	['dr(0,np,n)', 'n', 'dl(0,np,s)', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'n']
125	Deux enfants gisent dans la neige et dessinent des anges	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),pp)', 'dr(0,pp,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,dl(0,np,s),dl(0,np,s)),dl(0,np,s))', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n']
126	Deux enfants gisent dans la neige et font des anges de neige	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),pp)', 'dr(0,pp,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,dl(0,np,s),dl(0,np,s)),dl(0,np,s))', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n']
127	Deux enfants gisent dans la neige et font des anges de neige	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),pp)', 'dr(0,pp,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,dl(0,np,s),dl(0,np,s)),dl(0,np,s))', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n']
128	Il n'y a pas d'enfant couché dans la neige et faisant des anges de neige	['np', 'dr(0,dl(0,np,s),dl(0,np,s))', 'cl_y', 'dr(0,dl(0,cl_y,dl(0,np,s)),np)', 'dr(0,np,pp_de)', 'dr(0,pp_de,n)', 'n', 'dr(0,dl(0,n,n),pp)', 'dr(0,pp,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,dl(0,n,n),dl(0,n,n)),dl(0,n,n))', 'dr(0,dl(0,n,n),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n']
129	Deux anges font de la neige sur les enfants couchés	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)']
130	Deux enfants gisent dans la neige et font des anges de neige	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),pp)', 'dr(0,pp,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,dl(0,np,s),dl(0,np,s)),dl(0,np,s))', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n']
131	Deux personnes portant des combinaisons de neige sont sur le sol faisant des anges de neige	['dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dr(0,dl(0,np,s),pp)', 'dr(0,pp,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,np,s_ppres),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n']
132	Deux personnes en snowsuits sont couchées dans la neige et font des anges de neige	['dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dr(0,dl(0,np,s),dl(0,np,s_pass))', 'dl(0,np,s_pass)', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,dl(0,np,s),dl(0,np,s)),dl(0,np,s))', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n']
133	Deux personnes en snowsuits sont couchées dans la neige et font des anges de neige	['dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dr(0,dl(0,np,s),dl(0,np,s_pass))', 'dl(0,np,s_pass)', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,dl(0,np,s),dl(0,np,s)),dl(0,np,s))', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n']
134	Personne en snowsuits n'est couché dans la neige et fait des anges de neige	['np', 'dr(0,dl(0,np,np),n)', 'n', 'dr(0,dl(0,np,s),dl(0,np,s))', 'dr(0,dl(0,np,s),dl(0,np,s_pass))', 'dl(0,np,s_pass)', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,dl(0,np,s),dl(0,np,s)),dl(0,np,s))', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n']
135	Deux enfants gisent dans la neige et font des anges de neige	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),pp)', 'dr(0,pp,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,dl(0,np,s),dl(0,np,s)),dl(0,np,s))', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n']
136	Deux personnes portant des combinaisons de neige sont sur le sol faisant des anges de neige	['dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dr(0,dl(0,np,s),pp)', 'dr(0,pp,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,np,s_ppres),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n']
137	Deux enfants gisent dans la neige et font des anges de neige	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),pp)', 'dr(0,pp,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,dl(0,np,s),dl(0,np,s)),dl(0,np,s))', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n']
138	Personne en snowsuits n'est couché dans la neige et fait des anges de neige	['np', 'dr(0,dl(0,np,np),n)', 'n', 'dr(0,dl(0,np,s),dl(0,np,s))', 'dr(0,dl(0,np,s),dl(0,np,s_pass))', 'dl(0,np,s_pass)', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,dl(0,np,s),dl(0,np,s)),dl(0,np,s))', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n']
139	Deux enfants gisent dans la neige et dessinent des anges	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),pp)', 'dr(0,pp,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,dl(0,np,s),dl(0,np,s)),dl(0,np,s))', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n']
140	Deux personnes en snowsuits sont couchées dans la neige et font des anges de neige	['dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dr(0,dl(0,np,s),dl(0,np,s_pass))', 'dl(0,np,s_pass)', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,dl(0,np,s),dl(0,np,s)),dl(0,np,s))', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n']
141	Il n'y a pas d'enfant couché dans la neige et faisant des anges de neige	['np', 'dr(0,dl(0,np,s),dl(0,np,s))', 'cl_y', 'dr(0,dl(0,cl_y,dl(0,np,s)),np)', 'dr(0,np,pp_de)', 'dr(0,pp_de,n)', 'n', 'dr(0,dl(0,n,n),pp)', 'dr(0,pp,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,dl(0,n,n),dl(0,n,n)),dl(0,n,n))', 'dr(0,dl(0,n,n),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n']
142	Deux personnes en snowsuits sont couchées dans la neige et font des anges de neige	['dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dr(0,dl(0,np,s),dl(0,np,s_pass))', 'dl(0,np,s_pass)', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,dl(0,np,s),dl(0,np,s)),dl(0,np,s))', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n']
143	Deux personnes en snowsuits sont couchées dans la neige et font des anges de neige	['dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dr(0,dl(0,np,s),dl(0,np,s_pass))', 'dl(0,np,s_pass)', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,dl(0,np,s),dl(0,np,s)),dl(0,np,s))', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n']
144	Deux anges font de la neige sur les enfants couchés	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)']
145	Deux enfants gisent dans la neige et font des anges de neige	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),pp)', 'dr(0,pp,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,dl(0,np,s),dl(0,np,s)),dl(0,np,s))', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n']
146	Deux personnes en snowsuits sont couchées dans la neige et font des anges de neige	['dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dr(0,dl(0,np,s),dl(0,np,s_pass))', 'dl(0,np,s_pass)', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,dl(0,np,s),dl(0,np,s)),dl(0,np,s))', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n']
147	Une petite fille regarde une femme en costume	['dr(0,np,n)', 'dr(0,n,n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n']
148	Une jeune fille regarde une femme en costume	['dr(0,np,n)', 'dr(0,n,n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n']
149	Une petite fille regarde une femme en costume	['dr(0,np,n)', 'dr(0,n,n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n']
150	La petite fille regarde un homme en costume	['dr(0,np,n)', 'dr(0,n,n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n']
151	Une petite fille regarde une femme en costume	['dr(0,np,n)', 'dr(0,n,n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n']
152	Une petite fille en costume ressemble à une femme	['dr(0,np,n)', 'dr(0,n,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dr(0,dl(0,np,s),pp)', 'dr(0,pp_a,np)', 'dr(0,np,n)', 'n']
153	Les gens portant des costumes se rassemblent dans une forêt et regardent dans la même direction	['dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),np)', 'dr(0,np,n)', 'n', 'cl_r', 'dl(0,cl_r,dl(0,np,s))', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,dl(0,np,s),dl(0,np,s)),dl(0,np,s))', 'dl(0,np,s)', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'dr(0,n,n)', 'dl(0,s,txt)']
154	Les gens masqués regardent dans la même direction dans une forêt	['dr(0,np,n)', 'n', 'dl(0,n,n)', 'dl(0,np,s)', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'dr(0,n,n)', 'n', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'n']
155	Les gens portant des costumes se rassemblent dans une forêt et regardent dans la même direction	['dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),np)', 'dr(0,np,n)', 'n', 'cl_r', 'dl(0,cl_r,dl(0,np,s))', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,dl(0,np,s),dl(0,np,s)),dl(0,np,s))', 'dl(0,np,s)', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'dr(0,n,n)', 'dl(0,s,txt)']
156	Les gens portant des costumes se dispersent dans une forêt et regardent dans différentes directions	['dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),np)', 'dr(0,np,n)', 'n', 'cl_r', 'dl(0,cl_r,dl(0,np,s))', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,dl(0,np,s),dl(0,np,s)),dl(0,np,s))', 'dl(0,np,s)', 'dr(0,dl(1,s,s),n)', 'dr(0,n,n)', 'n']
157	Les gens regardent des costumes rassemblés dans les environs de la forêt	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dr(0,dl(1,dl(0,n,n),dl(0,n,n)),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),np)', 'dr(0,np,n)', 'n']
158	Les gens portant des costumes se rassemblent dans une forêt et regardent dans la même direction	['dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),np)', 'dr(0,np,n)', 'n', 'cl_r', 'dl(0,cl_r,dl(0,np,s))', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,dl(0,np,s),dl(0,np,s)),dl(0,np,s))', 'dl(0,np,s)', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'dr(0,n,n)', 'dl(0,s,txt)']
159	Les gens masqués regardent dans la même direction dans une forêt	['dr(0,np,n)', 'n', 'dl(0,n,n)', 'dl(0,np,s)', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'dr(0,n,n)', 'n', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'n']
160	Une petite fille regarde une femme en costume	['dr(0,np,n)', 'dr(0,n,n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n']
161	Une petite fille regarde une femme en costume	['dr(0,np,n)', 'dr(0,n,n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n']
162	Les gens portant des costumes se dispersent dans une forêt et regardent dans différentes directions	['dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),np)', 'dr(0,np,n)', 'n', 'cl_r', 'dl(0,cl_r,dl(0,np,s))', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,dl(0,np,s),dl(0,np,s)),dl(0,np,s))', 'dl(0,np,s)', 'dr(0,dl(1,s,s),n)', 'dr(0,n,n)', 'n']
163	Une petite fille regarde une femme en costume	['dr(0,np,n)', 'dr(0,n,n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n']
164	Les gens regardent des costumes rassemblés dans les environs de la forêt	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dr(0,dl(1,dl(0,n,n),dl(0,n,n)),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),np)', 'dr(0,np,n)', 'n']
165	Une jeune fille regarde une femme en costume	['dr(0,np,n)', 'dr(0,n,n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n']
166	Les gens portant des costumes se rassemblent dans une forêt et regardent dans la même direction	['dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),np)', 'dr(0,np,n)', 'n', 'cl_r', 'dl(0,cl_r,dl(0,np,s))', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,dl(0,np,s),dl(0,np,s)),dl(0,np,s))', 'dl(0,np,s)', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'dr(0,n,n)', 'dl(0,s,txt)']
167	Les gens portant des costumes se rassemblent dans une forêt et regardent dans la même direction	['dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),np)', 'dr(0,np,n)', 'n', 'cl_r', 'dl(0,cl_r,dl(0,np,s))', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,dl(0,np,s),dl(0,np,s)),dl(0,np,s))', 'dl(0,np,s)', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'dr(0,n,n)', 'dl(0,s,txt)']
