id	sentence	cg_supertags
64	Aucun garçon n'a poursuivi la plupart des filles dans la salle de classe.	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,np,s))', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,np,n)', 'dr(0,n,pp_de)', 'dr(0,pp_de,n)', 'n', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dl(0,s,txt)']
65	Plus de cinq garçons ont poursuivi deux filles dans la salle de classe.	['dr(0,np,pp_de)', 'dr(0,pp_de,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dl(0,s,txt)']
66	Pas moins de quatre garçons ont poursuivi deux filles dans la salle de classe.	['dr(0,np,np)', 'dr(0,np,pp_de)', 'dr(0,pp_de,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dl(0,s,txt)']
67	Plus de cinq garçons ont poursuivi deux filles dans la salle de classe.	['dr(0,np,pp_de)', 'dr(0,pp_de,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dl(0,s,txt)']
68	Plusieurs garçons ont poursuivi deux filles dans la salle de classe.	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dl(0,s,txt)']
69	Plus de cinq garçons ont poursuivi deux filles dans la salle de classe.	['dr(0,np,pp_de)', 'dr(0,pp_de,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dl(0,s,txt)']
70	Plusieurs garçons ont poursuivi plus de trois filles dans la salle de classe.	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,np,pp_de)', 'dr(0,pp_de,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dl(0,s,txt)']
71	Plus de cinq garçons ont poursuivi deux filles dans la salle de classe.	['dr(0,np,pp_de)', 'dr(0,pp_de,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dl(0,s,txt)']
72	Plusieurs garçons ont poursuivi moins de trois filles dans la salle de classe.	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,np,pp_de)', 'dr(0,pp_de,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dl(0,s,txt)']
73	Plus de cinq garçons ont poursuivi deux filles dans la salle de classe.	['dr(0,np,pp_de)', 'dr(0,pp_de,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dl(0,s,txt)']
74	Moins de cinq garçons ont poursuivi toutes les filles dans la salle de classe.	['dr(0,np,pp_de)', 'dr(0,pp_de,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,np,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dl(0,s,txt)']
75	Plus de cinq garçons ont poursuivi deux filles dans la salle de classe.	['dr(0,np,pp_de)', 'dr(0,pp_de,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dl(0,s,txt)']
76	Deux garçons ont poursuivi deux filles dans la salle de classe.	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dl(0,s,txt)']
77	Plus de cinq garçons ont poursuivi deux filles dans la salle de classe.	['dr(0,np,pp_de)', 'dr(0,pp_de,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dl(0,s,txt)']
78	100% des garçons ont poursuivi deux filles dans la salle de classe.	['dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dl(0,s,txt)']
79	Plus de cinq garçons ont poursuivi deux filles dans la salle de classe.	['dr(0,np,pp_de)', 'dr(0,pp_de,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dl(0,s,txt)']
80	Les deux tiers des garçons ont poursuivi deux filles dans la salle de classe.	['dr(0,np,n)', 'dr(0,n,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dl(0,s,txt)']
81	Plus de cinq garçons ont poursuivi deux filles dans la salle de classe.	['dr(0,np,pp_de)', 'dr(0,pp_de,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dl(0,s,txt)']
82	Quelques garçons n'ont pas poursuivi les filles dans la salle de classe.	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,np,s))', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s),dl(0,np,s))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dl(0,s,txt)']
83	Plus de 50% mais moins de 65% des Américains s’inquiètent du réchauffement climatique.	['dr(0,np,pp_de)', 'dr(0,pp_de,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,np,np),np)', 'dr(0,np,pp_de)', 'dr(0,pp_de,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'cl_r', 'dr(0,dl(0,cl_r,dl(0,np,s)),pp)', 'dr(0,pp_de,n)', 'n', 'dl(0,n,n)', 'dl(0,s,txt)']
84	Au moins la moitié des Américains ne s’inquiètent pas du réchauffement climatique.	['dr(0,dr(0,s,s),n)', 'n', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dr(0,dl(0,np,s),dl(0,np,s))', 'cl_r', 'dr(0,dl(0,cl_r,dl(0,np,s)),pp)', 'dl(1,s,s)', 'dr(0,pp_de,n)', 'n', 'dl(0,n,n)', 'dl(0,s,txt)']
85	Plus de 50% mais moins de 65% des Américains s’inquiètent du réchauffement climatique.	['dr(0,np,pp_de)', 'dr(0,pp_de,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,np,np),np)', 'dr(0,np,pp_de)', 'dr(0,pp_de,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'cl_r', 'dr(0,dl(0,cl_r,dl(0,np,s)),pp)', 'dr(0,pp_de,n)', 'n', 'dl(0,n,n)', 'dl(0,s,txt)']
86	Moins de 60% des Américains s’inquiètent du réchauffement climatique.	['dr(0,np,pp_de)', 'dr(0,pp_de,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'cl_r', 'dr(0,dl(0,cl_r,dl(0,np,s)),pp)', 'dr(0,pp_de,n)', 'n', 'dl(0,n,n)', 'dl(0,s,txt)']
87	Plus de 50% mais moins de 65% des Américains s’inquiètent du réchauffement climatique.	['dr(0,np,pp_de)', 'dr(0,pp_de,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,np,np),np)', 'dr(0,np,pp_de)', 'dr(0,pp_de,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'cl_r', 'dr(0,dl(0,cl_r,dl(0,np,s)),pp)', 'dr(0,pp_de,n)', 'n', 'dl(0,n,n)', 'dl(0,s,txt)']
88	Deux tiers des Américains s’inquiètent du réchauffement climatique.	['dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'cl_r', 'dr(0,dl(0,cl_r,dl(0,np,s)),pp)', 'dr(0,pp_de,n)', 'n', 'dl(0,n,n)', 'dl(0,s,txt)']
89	Plus de 50% mais moins de 65% des Américains s’inquiètent du réchauffement climatique.	['dr(0,np,pp_de)', 'dr(0,pp_de,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,np,np),np)', 'dr(0,np,pp_de)', 'dr(0,pp_de,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'cl_r', 'dr(0,dl(0,cl_r,dl(0,np,s)),pp)', 'dr(0,pp_de,n)', 'n', 'dl(0,n,n)', 'dl(0,s,txt)']
90	Plus de 50% mais moins de 65% des Américains s’inquiètent les uns des autres.	['dr(0,np,pp_de)', 'dr(0,pp_de,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,np,np),np)', 'dr(0,np,pp_de)', 'dr(0,pp_de,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'cl_r', 'dr(0,dl(0,cl_r,dl(0,np,s)),pp)', 'dr(0,dl(1,s,s),n)', 'n', 'dr(0,pp_de,n)', 'n', 'dl(0,s,txt)']
91	Plus de 50% mais moins de 65% des Américains s’inquiètent du réchauffement climatique.	['dr(0,np,pp_de)', 'dr(0,pp_de,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,np,np),np)', 'dr(0,np,pp_de)', 'dr(0,pp_de,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'cl_r', 'dr(0,dl(0,cl_r,dl(0,np,s)),pp)', 'dr(0,pp_de,n)', 'n', 'dl(0,n,n)', 'dl(0,s,txt)']
92	Deux Américains s’inquiètent du réchauffement climatique.	['dr(0,np,n)', 'n', 'cl_r', 'dr(0,dl(0,cl_r,dl(0,np,s)),pp)', 'dr(0,pp_de,n)', 'n', 'dl(0,n,n)', 'dl(0,s,txt)']
93	Plus de 50% mais moins de 65% des Américains s’inquiètent du réchauffement climatique.	['dr(0,np,pp_de)', 'dr(0,pp_de,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,np,np),np)', 'dr(0,np,pp_de)', 'dr(0,pp_de,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'cl_r', 'dr(0,dl(0,cl_r,dl(0,np,s)),pp)', 'dr(0,pp_de,n)', 'n', 'dl(0,n,n)', 'dl(0,s,txt)']
94	Plus de 30% des Américains s’inquiètent du réchauffement climatique.	['dr(0,np,pp_de)', 'dr(0,pp_de,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'cl_r', 'dr(0,dl(0,cl_r,dl(0,np,s)),pp)', 'dr(0,pp_de,n)', 'n', 'dl(0,n,n)', 'dl(0,s,txt)']
95	Plus de 50% mais moins de 65% des Américains s’inquiètent du réchauffement climatique.	['dr(0,np,pp_de)', 'dr(0,pp_de,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,np,np),np)', 'dr(0,np,pp_de)', 'dr(0,pp_de,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'cl_r', 'dr(0,dl(0,cl_r,dl(0,np,s)),pp)', 'dr(0,pp_de,n)', 'n', 'dl(0,n,n)', 'dl(0,s,txt)']
96	Quelques personnes d'Amérique ne s’inquiètent pas du réchauffement climatique.	['dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dr(0,dl(0,np,s),dl(0,np,s))', 'cl_r', 'dr(0,dl(0,cl_r,dl(0,np,s)),pp)', 'dl(1,s,s)', 'dr(0,pp_de,n)', 'n', 'dl(0,n,n)', 'dl(0,s,txt)']
97	Plus de 50% mais moins de 65% des Américains s’inquiètent du réchauffement climatique.	['dr(0,np,pp_de)', 'dr(0,pp_de,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,np,np),np)', 'dr(0,np,pp_de)', 'dr(0,pp_de,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'cl_r', 'dr(0,dl(0,cl_r,dl(0,np,s)),pp)', 'dr(0,pp_de,n)', 'n', 'dl(0,n,n)', 'dl(0,s,txt)']
98	Plus de la moitié des Américains ne s’inquiètent pas du réchauffement climatique.	['dr(0,np,pp_de)', 'dr(0,pp_de,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dr(0,dl(0,np,s),dl(0,np,s))', 'cl_r', 'dr(0,dl(0,cl_r,dl(0,np,s)),pp)', 'dl(1,s,s)', 'dr(0,pp_de,n)', 'n', 'dl(0,n,n)', 'dl(0,s,txt)']
99	Plus de 50% mais moins de 65% des Américains s’inquiètent du réchauffement climatique.	['dr(0,np,pp_de)', 'dr(0,pp_de,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,np,np),np)', 'dr(0,np,pp_de)', 'dr(0,pp_de,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'cl_r', 'dr(0,dl(0,cl_r,dl(0,np,s)),pp)', 'dr(0,pp_de,n)', 'n', 'dl(0,n,n)', 'dl(0,s,txt)']
100	Moins de trois Américains ne s’inquiètent pas du réchauffement climatique.	['dr(0,np,pp_de)', 'dr(0,pp_de,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,np,s))', 'cl_r', 'dr(0,dl(0,cl_r,dl(0,np,s)),pp)', 'dl(1,s,s)', 'dr(0,pp_de,n)', 'n', 'dl(0,n,n)', 'dl(0,s,txt)']
101	Il y a six enfants debout au sommet d'une montagne jaune. Les deux tiers portent des hauts rouges et un tiers portent des hauts verts.	['np', 'cl_y', 'dr(0,dl(0,cl_y,dl(0,np,s)),np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dr(0,dl(0,n,n),n)', 'n', 'dr(0,dl(0,n,n),np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dr(0,dl(0,s,s),s)', 'dr(0,np,n)', 'dr(0,n,n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dr(0,dl(0,s,s),s)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dl(0,s,txt)']
102	Six enfants portant des hauts rouges se tiennent debout au sommet d'une montagne.	['dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'cl_r', 'dr(0,dl(0,cl_r,dl(0,np,s)),dl(0,n,n))', 'dl(0,n,n)', 'dr(0,dl(1,s,s),n)', 'n', 'dr(0,dl(0,n,n),np)', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
103	Il y a six enfants debout au sommet d'une montagne jaune. Les deux tiers portent des hauts rouges et un tiers portent des hauts verts.	['np', 'cl_y', 'dr(0,dl(0,cl_y,dl(0,np,s)),np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dr(0,dl(0,n,n),n)', 'n', 'dr(0,dl(0,n,n),np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dr(0,dl(0,s,s),s)', 'dr(0,np,n)', 'dr(0,n,n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dr(0,dl(0,s,s),s)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dl(0,s,txt)']
104	Plus de la moitié des enfants portent des hauts verts et se tiennent debout au sommet d'une montagne jaune.	['dr(0,np,pp_de)', 'dr(0,pp_de,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dr(0,dl(0,dl(0,np,s),dl(0,np,s)),dl(0,np,s))', 'cl_r', 'dr(0,dl(0,cl_r,dl(0,np,s)),dl(0,n,n))', 'dl(0,n,n)', 'dr(0,dl(1,s,s),n)', 'n', 'dr(0,dl(0,n,n),np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dl(0,s,txt)']
105	Il y a six enfants debout au sommet d'une montagne jaune. Les deux tiers portent des hauts rouges et un tiers portent des hauts verts.	['np', 'cl_y', 'dr(0,dl(0,cl_y,dl(0,np,s)),np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dr(0,dl(0,n,n),n)', 'n', 'dr(0,dl(0,n,n),np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dr(0,dl(0,s,s),s)', 'dr(0,np,n)', 'dr(0,n,n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dr(0,dl(0,s,s),s)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dl(0,s,txt)']
106	Moins de la moitié des enfants portent des hauts rouges.	['dr(0,np,pp_de)', 'dr(0,pp_de,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dl(0,s,txt)']
107	Il y a six enfants debout au sommet d'une montagne jaune. Les deux tiers portent des hauts rouges et un tiers portent des hauts verts.	['np', 'cl_y', 'dr(0,dl(0,cl_y,dl(0,np,s)),np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dr(0,dl(0,n,n),n)', 'n', 'dr(0,dl(0,n,n),np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dr(0,dl(0,s,s),s)', 'dr(0,np,n)', 'dr(0,n,n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dr(0,dl(0,s,s),s)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dl(0,s,txt)']
108	Quatre enfants portent des hauts rouges.	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dl(0,s,txt)']
109	Il y a six enfants debout au sommet d'une montagne jaune. Les deux tiers portent des hauts rouges et un tiers portent des hauts verts.	['np', 'cl_y', 'dr(0,dl(0,cl_y,dl(0,np,s)),np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dr(0,dl(0,n,n),n)', 'n', 'dr(0,dl(0,n,n),np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dr(0,dl(0,s,s),s)', 'dr(0,np,n)', 'dr(0,n,n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dr(0,dl(0,s,s),s)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dl(0,s,txt)']
110	La plupart des enfants ne portent pas de hauts roses.	['dr(0,np,n)', 'dr(0,n,pp_de)', 'dr(0,pp_de,n)', 'n', 'dr(0,dl(0,np,s),dl(0,np,s))', 'dr(0,dl(0,np,s),np)', 'dl(1,s,s)', 'dr(0,pp_de,n)', 'dr(0,n,n)', 'n', 'dl(0,s,txt)']
111	Il y a six enfants debout au sommet d'une montagne jaune. Les deux tiers portent des hauts rouges et un tiers portent des hauts verts.	['np', 'cl_y', 'dr(0,dl(0,cl_y,dl(0,np,s)),np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dr(0,dl(0,n,n),n)', 'n', 'dr(0,dl(0,n,n),np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dr(0,dl(0,s,s),s)', 'dr(0,np,n)', 'dr(0,n,n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dr(0,dl(0,s,s),s)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dl(0,s,txt)']
112	Tous les enfants portent des hauts.	['dr(0,np,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
113	Il y a six enfants debout au sommet d'une montagne jaune. Les deux tiers portent des hauts rouges et un tiers portent des hauts verts.	['np', 'cl_y', 'dr(0,dl(0,cl_y,dl(0,np,s)),np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dr(0,dl(0,n,n),n)', 'n', 'dr(0,dl(0,n,n),np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dr(0,dl(0,s,s),s)', 'dr(0,np,n)', 'dr(0,n,n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dr(0,dl(0,s,s),s)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dl(0,s,txt)']
114	Un cinquième des enfants portent des hauts rouges.	['dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dl(0,s,txt)']
115	Il y a six enfants debout au sommet d'une montagne jaune. Les deux tiers portent des hauts rouges et un tiers portent des hauts verts.	['np', 'cl_y', 'dr(0,dl(0,cl_y,dl(0,np,s)),np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dr(0,dl(0,n,n),n)', 'n', 'dr(0,dl(0,n,n),np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dr(0,dl(0,s,s),s)', 'dr(0,np,n)', 'dr(0,n,n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dr(0,dl(0,s,s),s)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dl(0,s,txt)']
116	Moins de cinq enfants portent des hauts rouges.	['dr(0,np,pp_de)', 'dr(0,pp_de,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dl(0,s,txt)']
117	Il y a six enfants debout au sommet d'une montagne jaune. Les deux tiers portent des hauts rouges et un tiers portent des hauts verts.	['np', 'cl_y', 'dr(0,dl(0,cl_y,dl(0,np,s)),np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dr(0,dl(0,n,n),n)', 'n', 'dr(0,dl(0,n,n),np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dr(0,dl(0,s,s),s)', 'dr(0,np,n)', 'dr(0,n,n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dr(0,dl(0,s,s),s)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dl(0,s,txt)']
118	Entre 5 et 6 enfants portent des hauts rouges.	['dr(0,dr(0,s,s),np)', 'dr(0,np,n)', 'dr(0,dl(0,dr(0,np,n),dr(0,np,n)),dr(0,np,n))', 'dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dl(0,s,txt)']
119	Il y a six enfants debout au sommet d'une montagne jaune. Les deux tiers portent des hauts rouges et un tiers portent des hauts verts.	['np', 'cl_y', 'dr(0,dl(0,cl_y,dl(0,np,s)),np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dr(0,dl(0,n,n),n)', 'n', 'dr(0,dl(0,n,n),np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dr(0,dl(0,s,s),s)', 'dr(0,np,n)', 'dr(0,n,n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dr(0,dl(0,s,s),s)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dl(0,s,txt)']
120	Entre 80% et 90% des enfants ne portent pas de hauts rouges.	['dr(0,dr(0,s,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,np,np),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dr(0,dl(0,np,s),dl(0,np,s))', 'dr(0,dl(0,np,s),np)', 'dl(1,s,s)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dl(0,s,txt)']
